iteration,x,y,value,error,value_error,diversity
1,1.1572308887317924,-1.995113743926506,5.319662181039414,2.3064392862244203,5.319662181039414,1.2512689837291209
2,1.1572308887317924,-1.995113743926506,4.528889243680666,2.3064392862244203,4.528889243680666,0.9064663074739189
3,-0.02818422039860735,0.6149244806314069,0.3789264671592828,0.6155700343253259,0.3789264671592828,0.7211203525153164
4,-0.02818422039860735,0.6149244806314069,0.3789264671592828,0.6155700343253259,0.3789264671592828,0.6106926598291285
5,-0.02818422039860735,0.6149244806314069,0.3789264671592828,0.6155700343253259,0.3789264671592828,0.48673739326764276
6,-0.01807977950825901,0.21266964604515692,0.04555525677603959,0.21343677465713257,0.04555525677603959,0.42232524041279107
7,-0.01807977950825901,0.21266964604515692,0.04555525677603959,0.21343677465713257,0.04555525677603959,0.3051836934032741
8,-0.01807977950825901,0.21266964604515692,0.04555525677603959,0.21343677465713257,0.04555525677603959,0.24463125663821056
9,-0.030980138688862624,0.20303500168181188,0.04218298090111451,0.20538495782582158,0.04218298090111451,0.12961686899796038
10,-0.030980138688862624,0.20303500168181188,0.04218298090111451,0.20538495782582158,0.04218298090111451,0.0728592397598253
11,-0.02952378420970625,0.1973588766126415,0.03982218001186515,0.19955495486673627,0.03982218001186515,0.03207924245827069
12,-0.02952378420970625,0.1973588766126415,0.03982218001186515,0.19955495486673627,0.03982218001186515,0.022474915039565384
13,-0.018000240320724004,0.19735775775225228,0.03927409319660052,0.19817692397602835,0.03927409319660052,0.015970482590516862
14,-0.017140815265761944,0.1973634340606054,0.03924613265216992,0.19810636701572698,0.03924613265216992,0.0070460931064755825
15,-0.017140815265761944,0.1973634340606054,0.03924613265216992,0.19810636701572698,0.03924613265216992,0.0009802302776718242
16,-0.0171407235951051,0.1973588766126415,0.03924433058316765,0.19810181872756152,0.03924433058316765,0.0008608489403711133
17,-0.017140705048584337,0.19735578184400637,0.039243108396821595,0.19809873396067323,0.039243108396821595,0.000518755556383848
18,-0.017140705045456173,0.19733328972191266,0.03923423100192765,0.19807632620262233,0.03923423100192765,0.00019466901759351209
19,-0.017140705045456173,0.19733328972191266,0.03923423100192765,0.19807632620262233,0.03923423100192765,0.00017794554965227472
20,-0.017136793882009727,0.1973332897142086,0.03923409693398627,0.19807598777738375,0.03923409693398627,1.4685688858968263e-05
21,-0.017136793882009727,0.1973332897142086,0.03923409693398627,0.19807598777738375,0.03923409693398627,1.9175302262096542e-06
22,-0.017136793882009727,0.19733328966713692,0.039234096915408655,0.19807598773048857,0.039234096915408655,1.722314076475874e-06
23,-0.017136793882009727,0.19733328966713692,0.039234096915408655,0.19807598773048857,0.039234096915408655,1.2768537665877877e-06
24,-0.017136793882009727,0.19733328966713692,0.039234096915408655,0.19807598773048857,0.039234096915408655,1.608703520017001e-07
25,-0.017136793882009727,0.19733328966713692,0.039234096915408655,0.19807598773048857,0.039234096915408655,2.194529082130138e-12
26,-0.017136793882009727,0.19733328966713692,0.039234096915408655,0.19807598773048857,0.039234096915408655,2.3447798125746207e-12
27,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,2.806627905280792e-12
28,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,2.5812581206895578e-12
29,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,9.356267533460745e-13
30,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
31,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
32,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
33,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
34,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
35,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
36,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
37,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
38,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
39,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
40,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
41,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
42,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
43,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
44,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
45,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
46,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
47,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
48,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
49,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
50,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
51,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
52,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
53,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
54,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
55,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
56,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
57,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
58,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
59,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
60,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
61,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
62,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
63,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
64,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
65,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
66,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
67,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
68,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
69,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
70,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
71,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
72,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
73,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
74,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
75,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
76,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
77,-0.017136793881270762,0.19733328966713692,0.03923409691538333,0.19807598773042462,0.03923409691538333,1.3682119375098263e-15
