iteration,x,y,value,error,value_error,diversity
1,-2.963817259265239,1.7836900637756887,-1.1455680643873996,3.459156398593541,3.8544319356126007,1.34052587208368
2,-2.963817259265239,1.7836900637756887,-1.1455680643873996,3.459156398593541,3.8544319356126007,1.3557077727369518
3,-2.963817259265239,1.7836900637756887,-1.1455680643873996,3.459156398593541,3.8544319356126007,1.3934983509866674
4,-2.963817259265239,1.7836900637756887,-1.305326444296072,3.459156398593541,3.694673555703928,1.2991263257803425
5,-2.963817259265239,1.7836900637756887,-1.305326444296072,3.459156398593541,3.694673555703928,1.2809883453055104
6,-2.3692600124394296,0.3220402425134665,-1.6282679140036502,2.391046407818681,3.3717320859963498,1.2848839976933006
7,-2.3692600124394296,0.3220402425134665,-1.6282679140036502,2.391046407818681,3.3717320859963498,1.2215036731978706
8,-2.3692600124394296,0.3220402425134665,-1.6282679140036502,2.391046407818681,3.3717320859963498,1.2380597350007219
9,-2.416413839845667,0.1182547130836813,-1.73598891017779,2.419305690185551,3.26401108982221,1.211221150535697
10,-2.416413839845667,0.1182547130836813,-1.8566013703664677,2.419305690185551,3.1433986296335323,1.1601211711733983
11,-2.416413839845667,0.1182547130836813,-1.8566013703664677,2.419305690185551,3.1433986296335323,1.1000031058062723
12,-0.4187901663184892,-0.30344657332580827,-4.283305076848546,0.5171702101515931,0.7166949231514543,1.0634463589419578
13,-0.4187901663184892,-0.30344657332580827,-4.283305076848546,0.5171702101515931,0.7166949231514543,1.027883275369177
14,-0.4187901663184892,-0.30344657332580827,-4.283305076848546,0.5171702101515931,0.7166949231514543,1.0091612690308058
15,-0.4187901663184892,-0.30344657332580827,-4.283305076848546,0.5171702101515931,0.7166949231514543,0.9728757071726557
16,-0.4187901663184892,-0.30344657332580827,-4.283305076848546,0.5171702101515931,0.7166949231514543,0.8920653967978235
17,-0.4187901663184892,-0.30344657332580827,-4.283305076848546,0.5171702101515931,0.7166949231514543,0.8445830042807717
18,-0.4187901663184892,-0.30344657332580827,-4.283305076848546,0.5171702101515931,0.7166949231514543,0.8000789507357438
19,-0.025758550649598533,-0.3497743954667518,-4.682579907363562,0.3507215856711697,0.31742009263643833,0.7920685887475776
20,-0.025758550649598533,-0.3497743954667518,-4.682579907363562,0.3507215856711697,0.31742009263643833,0.7406762720841036
21,-0.025758550649598533,-0.3497743954667518,-4.682579907363562,0.3507215856711697,0.31742009263643833,0.7483320050752327
