iteration,x,y,value,error,value_error,diversity
1,-0.23307929154354845,2.564280117859422,-1.7024500705984351,2.5748511566682013,3.2975499294015647,1.4316302447880913
2,-0.23307929154354845,2.564280117859422,-1.7024500705984351,2.5748511566682013,3.2975499294015647,1.3609497604901348
3,0.9750069482800274,0.33065452959902686,-1.703166827908502,1.0295489143982843,3.296833172091498,1.1512544509403353
4,-0.1817893196507665,-0.13102526205176446,-4.872850914363449,0.22408698318916723,0.12714908563655136,0.990039808888546
5,0.07950223818429691,-0.16675994338728461,-4.913936692410697,0.18474166989296986,0.0860633075893027,0.8603672606111161
6,0.07950223818429691,-0.16675994338728461,-4.913936692410697,0.18474166989296986,0.0860633075893027,0.6370683656929206
7,0.07950223818429691,-0.16675994338728461,-4.913936692410697,0.18474166989296986,0.0860633075893027,0.5623927169966585
8,-0.04713815538843669,-0.15432869510916714,-4.934472609913226,0.16136713366582017,0.06552739008677388,0.4170367270164137
9,-0.04176870613118222,-0.15466369474954433,-4.935419581248744,0.16020450457291543,0.0645804187512562,0.35484019355798996
10,-0.047138155108649826,0.015148886672450956,-4.993867503192161,0.049512568449454245,0.006132496807839338,0.27947282164876963
11,0.033673464771315054,0.003262119405961883,-4.997137821663136,0.03383110481086524,0.002862178336863863,0.2708301572902771
12,0.032217859553350436,0.0030173541021447647,-4.997381577137229,0.03235884577634289,0.0026184228627705863,0.022300293384732744
13,0.032217859553350436,0.0030173541021447647,-4.997381577137229,0.03235884577634289,0.0026184228627705863,0.019433234220402988
14,0.032217859553350436,0.0030173541021447647,-4.997381577137229,0.03235884577634289,0.0026184228627705863,0.016508683690377838
15,0.018508212627146747,0.0030173541021447647,-4.9991207767955945,0.01875255610388632,0.0008792232044054771,0.017785545818224856
16,0.018508212627146747,0.0030173541021447647,-4.9991207767955945,0.01875255610388632,0.0008792232044054771,0.014522102176261476
17,0.018508212627146747,0.0030173541021447647,-4.9991207767955945,0.01875255610388632,0.0008792232044054771,0.01168712435351884
18,0.018487597000124367,0.0030173541021447647,-4.99912268386011,0.018732209389624527,0.0008773161398902829,0.008927678965928365
19,0.018487529686971982,0.003017330276881225,-4.999122690442991,0.018732139117742384,0.0008773095570093759,0.0010944926964651606
20,0.01848729820466488,0.0030171522801989425,-4.999122714530058,0.01873188198740626,0.0008772854699419241,0.0007203713200613734
21,0.018487298204643565,0.003017152208956375,-4.9991227145311345,0.01873188197591015,0.0008772854688654519,0.0004450972242400309
22,0.018487298191464774,0.0030171501375502174,-4.999122714563607,0.018731881629261274,0.0008772854363927607,4.7377605200015594e-05
23,0.018487270742115314,0.0030171522760511493,-4.999122717069105,0.018731854882769978,0.0008772829308947294,3.719319075724601e-05
24,0.01848729819144701,0.0029631323152425892,-4.999123522309856,0.01872325686244556,0.0008764776901442062,1.613551398469811e-05
25,0.0184872977874182,0.0029631323152425892,-4.999123522347208,0.0187232564635085,0.0008764776527918627,5.225629244643016e-06
