iteration,x,y,value,error,value_error,diversity
1,1.6370403873062322,-1.953713263173137,-1.78457637207921,2.548901085638744,3.21542362792079,1.5118516828792852
2,-1.314443055432216,-2.1437748275570145,-1.8461040571752247,2.5146632095056165,3.153895942824775,1.419667294443987
3,-1.314443055432216,-2.1437748275570145,-1.8461040571752247,2.5146632095056165,3.153895942824775,1.3631600725366626
4,-1.314443055432216,-2.1437748275570145,-1.8461040571752247,2.5146632095056165,3.153895942824775,1.248905854500175
5,-1.314443055432216,-2.1437748275570145,-1.8461040571752247,2.5146632095056165,3.153895942824775,1.2109769772507606
6,-1.314443055432216,-2.1437748275570145,-1.8461040571752247,2.5146632095056165,3.153895942824775,1.1094997259502262
7,0.32584701199609434,0.3576527751244907,-4.378108658217059,0.4838303243710881,0.6218913417829413,1.0778807795177703
8,0.32584701199609434,0.3576527751244907,-4.378108658217059,0.4838303243710881,0.6218913417829413,1.020868656106607
9,-0.017943735995462617,0.31422339544246825,-4.7459742006682575,0.3147353172188794,0.2540257993317425,0.9427001344122219
10,-0.017943735995462617,0.31422339544246825,-4.7459742006682575,0.3147353172188794,0.2540257993317425,0.9368650290860161
11,-0.030208558288364884,0.3066113125204524,-4.756841474603922,0.3080958519022547,0.24315852539607796,0.8539920422837127
12,0.26700375476167615,0.08566078230756347,-4.799434935069577,0.2804082286281504,0.20056506493042292,0.7875232551476874
13,0.26700375476167615,0.08566078230756347,-4.982634072494678,0.2804082286281504,0.017365927505322176,0.7172338158071111
14,0.04268695635864539,0.027759121567004996,-4.99351393044439,0.05091900503089841,0.00648606955560993,0.5798305731986537
15,0.04268695635864539,0.027759121567004996,-4.99351393044439,0.05091900503089841,0.00648606955560993,0.4990809121343697
16,-0.03266380473889008,-0.002338457185865117,-4.9973182995442915,0.0327474048136713,0.00268170045570848,0.5240510357103111
17,-0.016089989164708385,-3.9845968039742274e-05,-4.99935273475722,0.016090038502800493,0.0006472652427795822,0.6429237929991358
18,-0.016089989164708385,-3.9845968039742274e-05,-4.99935273475722,0.016090038502800493,0.0006472652427795822,0.4900681624739339
19,-0.016089989164708385,-3.9845968039742274e-05,-4.99935273475722,0.016090038502800493,0.0006472652427795822,0.7744967265473661
20,-0.016089989164708385,-3.9845968039742274e-05,-4.99935273475722,0.016090038502800493,0.0006472652427795822,0.7587227256106283
21,-0.016089989164708385,-3.9845968039742274e-05,-4.99935273475722,0.016090038502800493,0.0006472652427795822,0.7683114713680661
22,-0.016089989164708385,-3.9845968039742274e-05,-4.99935273475722,0.016090038502800493,0.0006472652427795822,0.7346975790878059
23,-0.016089989164708385,-3.9845968039742274e-05,-4.99935273475722,0.016090038502800493,0.0006472652427795822,0.8222021772573438
24,-0.016089989164708385,-3.9845968039742274e-05,-4.99935273475722,0.016090038502800493,0.0006472652427795822,0.6316465842439267
25,-0.016089989164708385,-3.9845968039742274e-05,-4.99935273475722,0.016090038502800493,0.0006472652427795822,0.6605503837122297
26,-0.016089989164708385,-3.9845968039742274e-05,-4.99935273475722,0.016090038502800493,0.0006472652427795822,0.6788193498184062
27,-0.016089989164708385,-3.9845968039742274e-05,-4.99935273475722,0.016090038502800493,0.0006472652427795822,0.4195584518755785
28,-0.016089989164708385,-3.9845968039742274e-05,-4.99935273475722,0.016090038502800493,0.0006472652427795822,0.7301688232849063
