iteration,x,y,z,value,error,value_error,diversity
1,-1.1839486264977452,2.1416255516482394,5.94109963598569,20.010809215827003,4.47334429882465,20.010809215827003,1.1689856572346904
2,-1.1839486264977452,2.1416255516482394,5.94109963598569,20.010809215827003,4.47334429882465,20.010809215827003,1.0760665009665964
3,-1.1839486264977452,2.1416255516482394,5.94109963598569,20.010809215827003,4.47334429882465,20.010809215827003,0.9211628076893437
4,-1.1839486264977452,2.1416255516482394,5.94109963598569,20.010809215827003,4.47334429882465,20.010809215827003,0.8024667880312796
5,-1.1839486264977452,2.1416255516482394,5.94109963598569,20.010809215827003,4.47334429882465,20.010809215827003,0.7190206624202927
6,-1.1839486264977452,2.1416255516482394,5.94109963598569,20.010809215827003,4.47334429882465,20.010809215827003,0.6155135796687584
7,4.221615160383315,-2.4524503945595946,9.532551364583451,19.52410521292171,4.418608968094111,19.52410521292171,0.4890188040403712
8,3.559255271269155,-0.8647609215561118,8.527788252418237,8.839280058382641,2.9730926757137324,8.839280058382641,0.43257167823028436
9,4.221615160383315,-1.0367499573498584,4.4369796044524,7.379957237107977,2.716607670810781,7.379957237107977,0.3721545814371745
10,0.9062088837788949,-0.05235553541972138,4.791266218979363,3.5554463905542995,1.8855891361996917,3.5554463905542995,0.3417163517710349
11,0.9062088837788949,-0.05235553541972138,4.791266218979363,3.5554463905542995,1.8855891361996917,3.5554463905542995,0.3123757802467967
12,1.3124190065997254,-1.5958582925071951,4.694834984174129,2.5312704457706445,1.5909966831425653,2.5312704457706445,0.24749530533890476
13,1.3124190065997254,-1.5958582925071951,4.694834984174129,2.5312704457706445,1.5909966831425653,2.5312704457706445,0.2087962382908429
14,1.31603754304588,-1.0367499573498584,5.971459368363071,0.4699697695421678,0.6855434118581899,0.4699697695421678,0.2117853468668004
15,1.31603754304588,-1.0367499573498584,5.971459368363071,0.4699697695421678,0.6855434118581899,0.4699697695421678,0.1976411809151382
16,1.31603754304588,-1.0367499573498584,5.971459368363071,0.4699697695421678,0.6855434118581899,0.4699697695421678,0.15898440744713113
17,1.31603754304588,-1.0367499573498584,5.971459368363071,0.4699697695421678,0.6855434118581899,0.4699697695421678,0.14287764363095645
